,total_cons_ann,hh_size,lat_dd_mod,lon_dd_mod,cons_pp
1350,13793.171875,5,10.4216173585,37.5765488785,2758.634375
1351,17607.421875,6,10.4216173585,37.5765488785,2934.5703125
1352,13267.5322265625,2,10.4216173585,37.5765488785,6633.76611328125
1353,8384.0,5,10.4216173585,37.5765488785,1676.8
1354,11236.216796875,2,10.4216173585,37.5765488785,5618.1083984375
1355,14910.9580078125,5,10.4216173585,37.5765488785,2982.1916015625
1356,12454.0,6,9.99190626942,37.6925527139,2075.6666666666665
1357,14768.5712890625,4,9.99190626942,37.6925527139,3692.142822265625
1358,12339.4287109375,4,9.99190626942,37.6925527139,3084.857177734375
1359,8515.0,5,9.99190626942,37.6925527139,1703.0
1360,5478.0,1,9.99190626942,37.6925527139,5478.0
1361,12462.0,4,9.99190626942,37.6925527139,3115.5
1362,10297.857421875,4,9.99190626942,37.6925527139,2574.46435546875
1363,,1,9.99190626942,37.6925527139,
1364,5156.47998046875,4,9.99190626942,37.6925527139,1289.1199951171875
1365,15304.0,7,9.99190626942,37.6925527139,2186.285714285714
1366,16881.240234375,6,9.99190626942,37.6925527139,2813.5400390625
1367,7892.0,2,10.4376029071,38.3184384011,3946.0
1368,9778.0,2,10.4376029071,38.3184384011,4889.0
1369,12964.0,1,10.4376029071,38.3184384011,12964.0
1370,17343.8515625,5,10.4376029071,38.3184384011,3468.7703125
1371,21939.0,3,10.4376029071,38.3184384011,7313.0
1372,10954.0,4,10.4376029071,38.3184384011,2738.5
1373,64950.0,6,10.4376029071,38.3184384011,10825.0
1374,20138.0,5,10.4376029071,38.3184384011,4027.6
1375,16232.93359375,1,10.4376029071,38.3184384011,16232.93359375
1376,16584.857421875,4,10.5794319268,37.798498412,4146.21435546875
1377,11380.0,3,10.5794319268,37.798498412,3793.3333333333335
1378,11721.828125,2,10.5794319268,37.798498412,5860.9140625
1379,17591.857421875,4,10.5794319268,37.798498412,4397.96435546875
1380,8857.0,2,10.5794319268,37.798498412,4428.5
1381,20785.857421875,7,10.5794319268,37.798498412,2969.408203125
1382,11982.0,5,10.5794319268,37.798498412,2396.4
1383,18909.4296875,6,10.5794319268,37.798498412,3151.5716145833335
1384,19170.427734375,5,10.5794319268,37.798498412,3834.085546875
1385,15252.857421875,3,10.5794319268,37.798498412,5084.285807291667
1386,6468.0,1,10.5794319268,37.798498412,6468.0
1387,18764.783203125,3,11.6514708203,37.1032812474,6254.927734375
1388,4488.89599609375,2,11.6514708203,37.1032812474,2244.447998046875
1389,10157.716796875,4,11.6514708203,37.1032812474,2539.42919921875
1390,12131.5966796875,5,11.6514708203,37.1032812474,2426.3193359375
1391,18411.41796875,4,11.6514708203,37.1032812474,4602.8544921875
1392,15039.716796875,5,11.6514708203,37.1032812474,3007.943359375
1393,6616.7919921875,4,11.6514708203,37.1032812474,1654.197998046875
1394,17498.193359375,5,11.6514708203,37.1032812474,3499.638671875
1395,5416.5966796875,2,11.6514708203,37.1032812474,2708.29833984375
1396,7554.0,4,11.6514708203,37.1032812474,1888.5
1397,10826.4775390625,4,11.6514708203,37.1032812474,2706.619384765625
1398,4795.89599609375,2,11.6514708203,37.1032812474,2397.947998046875
1399,16839.5625,3,11.3744751246,37.4523245003,5613.1875
1400,46786.53515625,3,11.3744751246,37.4523245003,15595.51171875
1401,15519.0,2,11.6129324631,37.3210522163,7759.5
1402,16796.759765625,5,11.3744751246,37.4523245003,3359.351953125
1403,3191.55200195313,1,11.3744751246,37.4523245003,3191.55200195313
1404,36193.3828125,6,11.3744751246,37.4523245003,6032.23046875
1405,31032.4296875,3,11.3744751246,37.4523245003,10344.143229166666
1406,56110.6484375,6,11.3744751246,37.4523245003,9351.774739583334
1407,30451.4296875,4,11.3744751246,37.4523245003,7612.857421875
1408,46810.53125,5,11.3744751246,37.4523245003,9362.10625
1409,38552.14453125,5,11.3744751246,37.4523245003,7710.42890625
1410,21578.484375,3,11.3744751246,37.4523245003,7192.828125
1411,21850.89453125,7,11.3962743181,37.042616257,3121.5563616071427
1412,13220.4052734375,4,11.3962743181,37.042616257,3305.101318359375
1413,16907.23828125,4,11.3962743181,37.042616257,4226.8095703125
1414,24502.716796875,8,11.3962743181,37.042616257,3062.839599609375
1415,13246.23828125,5,11.3962743181,37.042616257,2649.24765625
1416,15858.4775390625,4,11.3962743181,37.042616257,3964.619384765625
1417,57881.0,5,11.3962743181,37.042616257,11576.2
1418,16793.4765625,4,11.3962743181,37.042616257,4198.369140625
1419,16327.4775390625,5,11.3962743181,37.042616257,3265.4955078125
1420,20312.953125,5,11.3962743181,37.042616257,4062.590625
1421,13005.4775390625,7,11.3962743181,37.042616257,1857.9253627232142
1422,18229.69140625,6,11.3962743181,37.042616257,3038.2819010416665
1423,15950.0,3,10.9686100623,37.1784774038,5316.666666666667
1424,15071.0,4,11.0649986483,39.1176657526,3767.75
1425,15026.0,2,10.9686100623,37.1784774038,7513.0
1426,26776.0,3,10.9686100623,37.1784774038,8925.333333333334
1427,52681.0,5,10.9686100623,37.1784774038,10536.2
1428,11921.0,2,10.9686100623,37.1784774038,5960.5
1429,5548.0,2,10.9686100623,37.1784774038,2774.0
1430,12521.0,3,10.9686100623,37.1784774038,4173.666666666667
1431,17488.0,2,10.7230135909,37.2593232874,8744.0
1432,18984.0,4,10.9686100623,37.1784774038,4746.0
1433,17840.0,4,10.9686100623,37.1784774038,4460.0
1434,11318.0,2,10.9686100623,37.1784774038,5659.0
1435,14211.646484375,6,10.7927763733,37.144541492,2368.6077473958335
1436,10206.5556640625,7,10.7927763733,37.144541492,1458.079380580357
1437,6917.0,3,10.7927763733,37.144541492,2305.6666666666665
1438,14186.705078125,3,10.7927763733,37.144541492,4728.901692708333
1439,15376.705078125,4,10.7927763733,37.144541492,3844.17626953125
1440,17263.646484375,4,10.7927763733,37.144541492,4315.91162109375
1441,6173.76318359375,3,10.7927763733,37.144541492,2057.9210611979165
1442,13302.2646484375,4,10.7927763733,37.144541492,3325.566162109375
1443,7029.3642578125,3,10.7927763733,37.144541492,2343.1214192708335
1444,9315.703125,4,10.7927763733,37.144541492,2328.92578125
1445,21317.06640625,6,10.7927763733,37.144541492,3552.8444010416665
1446,14919.8359375,4,10.7927763733,37.144541492,3729.958984375
1447,16801.599609375,3,10.5635333752,37.4897795586,5600.533203125
1448,4586.0,1,10.5635333752,37.4897795586,4586.0
1449,8216.0,1,10.5635333752,37.4897795586,8216.0
1450,68182.671875,6,10.5635333752,37.4897795586,11363.778645833334
1451,34641.0,9,10.5635333752,37.4897795586,3849.0
1452,5264.39990234375,3,10.5635333752,37.4897795586,1754.7999674479167
1453,97727.9921875,6,10.5635333752,37.4897795586,16287.998697916666
1454,36221.140625,4,10.5635333752,37.4897795586,9055.28515625
1455,10212.0,2,10.5635333752,37.4897795586,5106.0
1456,31783.81640625,7,10.5635333752,37.4897795586,4540.545200892857
1457,8043.0,3,10.5635333752,37.4897795586,2681.0
1458,,1,10.5635333752,37.4897795586,
1459,10848.0,1,10.5635333752,37.4897795586,10848.0
1460,3148.65771484375,1,10.5635333752,37.4897795586,3148.65771484375
1461,5938.85693359375,2,10.5892768292,37.4615982338,2969.428466796875
1462,5633.119140625,3,10.5892768292,37.4615982338,1877.7063802083333
1463,14024.5478515625,6,10.5892768292,37.4615982338,2337.4246419270835
1464,8347.28515625,3,10.5892768292,37.4615982338,2782.4283854166665
1465,11753.857421875,4,10.5892768292,37.4615982338,2938.46435546875
1466,11605.23828125,5,10.5892768292,37.4615982338,2321.04765625
1467,29959.724609375,9,10.5892768292,37.4615982338,3328.8582899305557
1468,13081.24609375,5,10.5892768292,37.4615982338,2616.24921875
1469,,4,10.5892768292,37.4615982338,
1470,11085.7919921875,4,10.5892768292,37.4615982338,2771.447998046875
1471,8308.8974609375,2,10.5892768292,37.4615982338,4154.44873046875
1472,7685.115234375,3,10.5892768292,37.4615982338,2561.705078125
1473,28899.23828125,6,10.5773759639,37.0449675094,4816.539713541667
1474,16752.578125,4,10.5773759639,37.0449675094,4188.14453125
1475,20319.28515625,5,10.5773759639,37.0449675094,4063.85703125
1476,15078.69140625,2,10.5773759639,37.0449675094,7539.345703125
1477,13636.119140625,4,10.5773759639,37.0449675094,3409.02978515625
1478,31937.298828125,6,10.5773759639,37.0449675094,5322.883138020833
1479,3918.0,2,10.5773759639,37.0449675094,1959.0
1480,6434.0,1,10.5773759639,37.0449675094,6434.0
1481,17472.0,7,10.5773759639,37.0449675094,2496.0
1482,33457.71484375,5,10.5773759639,37.0449675094,6691.54296875
1483,26056.59765625,7,11.2828210609,36.9596879306,3722.37109375
1484,32011.12109375,7,11.2828210609,36.9596879306,4573.017299107143
1485,9762.2197265625,2,11.2828210609,36.9596879306,4881.10986328125
1486,16700.4765625,4,11.2828210609,36.9596879306,4175.119140625
1487,15202.298828125,5,11.2828210609,36.9596879306,3040.459765625
1488,30747.845703125,7,11.2828210609,36.9596879306,4392.549386160715
1489,17727.05859375,7,11.2828210609,36.9596879306,2532.436941964286
1490,12555.4775390625,6,11.2828210609,36.9596879306,2092.57958984375
1491,19323.845703125,5,11.2828210609,36.9596879306,3864.769140625
1492,20154.533203125,7,12.6021218327,39.0322667898,2879.2190290178573
1493,7519.0,5,12.7580639926,38.9938699775,1503.8
1494,10119.0,6,12.7580639926,38.9938699775,1686.5
1495,47570.1484375,9,12.7580639926,38.9938699775,5285.572048611111
1496,4046.59838867188,1,12.7580639926,38.9938699775,4046.59838867188
1497,10215.796875,3,12.7580639926,38.9938699775,3405.265625
1498,6572.01611328125,3,12.7580639926,38.9938699775,2190.6720377604165
1499,18194.0,8,12.7580639926,38.9938699775,2274.25
1500,25777.8046875,7,12.7580639926,38.9938699775,3682.543526785714
1501,4289.796875,1,12.7580639926,38.9938699775,4289.796875
1502,36625.3984375,6,12.4280735835,38.705318321,6104.233072916667
1503,16657.0,1,12.4280735835,38.705318321,16657.0
1504,34205.0,5,12.4280735835,38.705318321,6841.0
1505,24588.0,3,12.4280735835,38.705318321,8196.0
1506,32036.0,4,12.4280735835,38.705318321,8009.0
1507,17913.48046875,3,12.4280735835,38.705318321,5971.16015625
1508,,6,12.4280735835,38.705318321,
1509,23558.564453125,7,12.4280735835,38.705318321,3365.509207589286
1510,4450.0,2,12.4280735835,38.705318321,2225.0
1511,12868.630859375,7,12.5144435035,38.8249840847,1838.3758370535713
1512,10659.9599609375,3,12.5144435035,38.8249840847,3553.3199869791665
1513,5988.0,6,12.5144435035,38.8249840847,998.0
1514,18367.287109375,3,12.5144435035,38.8249840847,6122.429036458333
1515,22918.65234375,6,12.5144435035,38.8249840847,3819.775390625
1516,10433.4375,5,12.5144435035,38.8249840847,2086.6875
1517,10308.9599609375,4,12.5144435035,38.8249840847,2577.239990234375
1518,12871.2666015625,2,12.5144435035,38.8249840847,6435.63330078125
1519,18780.662109375,6,12.5144435035,38.8249840847,3130.1103515625
1520,4190.0,1,12.5144435035,38.8249840847,4190.0
1521,13691.0078125,2,12.3989125709,39.0897466901,6845.50390625
1522,6062.31005859375,1,12.3989125709,39.0897466901,6062.31005859375
1523,7004.39208984375,4,12.3989125709,39.0897466901,1751.0980224609375
1524,13116.84375,6,12.3989125709,39.0897466901,2186.140625
1525,4658.671875,3,12.3989125709,39.0897466901,1552.890625
1526,15308.51953125,5,12.3989125709,39.0897466901,3061.70390625
1527,16755.72265625,6,12.3989125709,39.0897466901,2792.6204427083335
1528,7723.3603515625,5,12.3989125709,39.0897466901,1544.6720703125
1529,15290.119140625,4,12.375944081,39.0057851612,3822.52978515625
1530,7548.408203125,4,12.3989125709,39.0897466901,1887.10205078125
1531,11313.8798828125,6,12.3989125709,39.0897466901,1885.6466471354167
1532,7560.8720703125,3,12.3989125709,39.0897466901,2520.2906901041665
1533,15313.89453125,6,11.1913400617,36.9496969313,2552.3157552083335
1534,22194.751953125,5,11.1913400617,36.9496969313,4438.950390625
1535,15257.4775390625,4,11.1913400617,36.9496969313,3814.369384765625
1536,14298.5966796875,4,11.1913400617,36.9496969313,3574.649169921875
1537,19710.59765625,8,11.1913400617,36.9496969313,2463.82470703125
1538,27927.4921875,8,11.1913400617,36.9496969313,3490.9365234375
1539,19006.427734375,6,11.1913400617,36.9496969313,3167.7379557291665
1540,5437.0,3,11.1913400617,36.9496969313,1812.3333333333333
1541,28192.193359375,7,11.1913400617,36.9496969313,4027.4561941964284
1542,23432.4453125,7,11.1913400617,36.9496969313,3347.4921875
1543,24521.4921875,5,11.1913400617,36.9496969313,4904.2984375
1544,12620.19140625,5,11.1913400617,36.9496969313,2524.03828125
1545,31301.76171875,6,10.9346269955,37.0039728964,5216.960286458333
1546,32175.990234375,7,10.9346269955,37.0039728964,4596.570033482143
1547,20824.830078125,4,10.9346269955,37.0039728964,5206.20751953125
1548,6165.0,2,10.9346269955,37.0039728964,3082.5
1549,13850.4296875,5,10.9346269955,37.0039728964,2770.0859375
1550,15295.1826171875,7,10.9346269955,37.0039728964,2185.0260881696427
1551,3300.36352539063,1,10.9346269955,37.0039728964,3300.36352539063
1552,14584.0,3,10.9346269955,37.0039728964,4861.333333333333
1553,25313.671875,5,10.9346269955,37.0039728964,5062.734375
1554,4300.16748046875,1,10.9346269955,37.0039728964,4300.16748046875
1555,17040.390625,5,10.9346269955,37.0039728964,3408.078125
1556,15788.732421875,6,10.8293373184,37.064423275,2631.4554036458335
1557,5868.85693359375,4,10.8293373184,37.064423275,1467.2142333984375
1558,8148.0,6,10.8293373184,37.064423275,1358.0
1559,4961.0,3,10.8293373184,37.064423275,1653.6666666666667
1560,6777.5478515625,2,10.8293373184,37.064423275,3388.77392578125
1561,4861.0,1,10.8293373184,37.064423275,4861.0
1562,6469.4970703125,2,10.8293373184,37.064423275,3234.74853515625
1563,16922.873046875,6,10.8293373184,37.064423275,2820.4788411458335
1564,23947.267578125,5,10.8293373184,37.064423275,4789.453515625
1565,8748.80859375,4,10.8293373184,37.064423275,2187.2021484375
1566,13778.0,5,10.8293373184,37.064423275,2755.6
1567,27971.97265625,6,10.8293373184,37.064423275,4661.995442708333
1568,48124.0,6,10.8585208676,36.8876491238,8020.666666666667
1569,21362.0,4,10.8585208676,36.8876491238,5340.5
1570,10871.328125,2,10.8585208676,36.8876491238,5435.6640625
1571,12362.759765625,2,10.8585208676,36.8876491238,6181.3798828125
1572,66000.765625,4,10.8585208676,36.8876491238,16500.19140625
1573,3823.98388671875,1,10.8585208676,36.8876491238,3823.98388671875
1574,19551.0,1,10.8585208676,36.8876491238,19551.0
