country,cluster_lat,cluster_lon,cons_pc,nightlights
eth,7.04334914578,38.4725189381,18.270405929741642,3.3091302
eth,7.05045350209,38.481473729,31.33695598578335,3.2513678
eth,7.05305285634,38.4811126646,38.442314867525575,3.2488205
eth,7.05591646117,38.485920377,68.55352152363007,3.3865726
eth,7.0587043433,37.1757686301,10.739910942593548,0.005112274
eth,7.06282236274,38.494202114,10.928704780466608,3.1959603
eth,7.06388070898,37.7193022693,15.957731668541841,0.05499041
eth,7.06498545789,38.4802041202,8.693778315909885,3.0822415
eth,7.09517484082,36.6553017363,7.699362153506154,0.031100672
eth,7.09849246271,39.1906361993,9.01332387067524,0.05365214
eth,7.09924325001,37.128257018,4.7336739417454154,0.009689357
eth,7.10115660875,40.010966093,10.004904708655484,0.19826151
eth,7.11090917192,36.4669773812,18.110465674830078,0.0
eth,7.14547506346,35.4611988078,6.147068169477303,0.028253427
eth,7.14637860111,36.8971397399,7.190516423841298,0.002489236
eth,7.15974968202,36.836041539,5.643326397706235,0.009656949
eth,7.1643297276,39.8203710541,10.644092279591517,0.0
eth,7.17093819418,38.6018861376,15.097178008018668,0.83385617
eth,7.17430039499,37.9492676831,4.886722406965354,0.033316556
eth,7.18665976435,37.191047131,8.639765305377608,0.029132662
eth,7.19057165925,35.4228308345,5.432886281086378,0.1307277
eth,7.22388701369,38.602865316,11.991329091330611,0.85176784
eth,7.22604668328,35.2944712687,5.8772701979044735,0.02333095
eth,7.25810515348,35.3135608448,8.72250466001274,0.02227045
eth,7.25898773197,40.6146233206,17.169966412273613,0.0
eth,7.26850368689,38.6020916798,9.694879009584165,0.005563126
eth,7.27442629343,35.2563379766,11.320325525676097,0.0
eth,7.27556859449,35.3761222945,13.188069632463986,0.0045540826
eth,7.27673837537,38.1157382755,6.2270118510752726,0.1661637
eth,7.28374522639,37.7571481782,7.340268624672665,0.0
eth,7.30240486926,35.1983637711,4.369814337136288,0.0
eth,7.31318183469,36.5951905108,4.896592216121855,0.00395864
eth,7.34918791893,38.8049340076,10.416646617943714,0.0021767514
eth,7.37676330298,37.8935648714,13.30797199573779,0.019684536
eth,7.38160282799,37.6033985811,8.672122012273233,0.00044428048
eth,7.40568344221,38.0810753873,7.670836458253019,0.0
eth,7.42843060501,38.9573869302,11.566130933377632,0.0
eth,7.43667493729,41.0005629905,9.33105956470008,0.0
eth,7.442807492,37.8659104876,6.651984277241137,0.0036628728
eth,7.44867719122,35.868074501,6.16034515374039,0.0
eth,7.45285491176,37.135765213,2.928816481457665,0.0
eth,7.47556744642,36.4429756569,9.023218809182072,0.0
eth,7.51326045706,37.6461378355,8.597022375008676,0.0028514464
eth,7.54390699281,37.862935178,17.658746112694107,0.4155619
eth,7.54783077574,37.0818248622,7.239723041652893,0.0
eth,7.58861044429,39.7945944298,8.114104423689353,0.0016932705
eth,7.64691311056,34.2562839247,18.63278727754271,0.0
eth,7.65816033645,38.0946319154,8.39626714690513,0.0
eth,7.66853940862,36.8415831395,17.82191756080073,1.215907
eth,7.66912376181,36.92553529,8.743042874064626,0.013098688
eth,7.67211701378,35.8400122926,10.12971348102291,0.0
eth,7.67723960482,36.8176577054,17.519094950919172,1.1243583
eth,7.6926289959,37.7336160957,11.271894861755813,0.008983488
eth,7.70538466173,37.6505389613,9.01613924660123,0.0004909204
eth,7.73169598877,37.4985838007,11.042228063989233,0.0
eth,7.77573960381,39.8661143537,10.108591990168797,0.0027292783
eth,7.79120996652,38.3295082817,7.330120319520413,0.0
eth,7.79349904803,38.2505601834,8.622958527253074,0.023760546
eth,7.81991142387,37.828597498,8.418185565501537,0.0063698757
eth,7.82727102592,35.3924934526,9.965001826318451,0.0
eth,7.83013692022,34.5080541478,4.894640398308882,0.0
eth,7.88005862562,36.0983250614,7.923488530733788,0.0
eth,7.8891255011,37.5456591429,5.911465322688968,0.0023284492
eth,7.92925133102,38.7168656746,6.756384337354982,0.65017354
eth,7.9697354732,36.6697798545,12.66382885664315,0.0023243753
eth,7.97698683396,37.4779072445,14.267797070307854,0.013350567
eth,7.97824604282,39.132120088,11.752842575462386,0.3947541
eth,7.98501581104,38.1539348643,4.0460101631596075,0.003325259
eth,8.00671193105,34.5566341877,9.653966874003267,0.0
eth,8.07346204202,36.4978704647,7.951322349678191,0.011233137
eth,8.07578959014,38.4395969167,4.719057336708894,0.03181712
eth,8.08842299138,39.0349251986,4.749824458969749,0.0216027
eth,8.0938276118,36.4574609552,8.324622921612622,0.01072254
eth,8.11332653211,38.7753045688,8.002375954532274,0.0718885
eth,8.11835892139,37.711581489,6.57831685791992,0.0
eth,8.11992331839,38.3685641109,16.610819193550068,0.20900875
eth,8.13327890849,38.2086730522,7.330799078453991,0.0
eth,8.14928030946,38.8306181132,8.392769129127407,0.17462206
eth,8.1679123876,37.7464125492,3.7053386769924885,0.031276982
eth,8.16863199454,38.6464528783,10.66590237595186,0.0012430858
eth,8.16979824749,35.6406321333,12.391064133618487,0.0021563026
eth,8.17949664228,37.9272178152,6.661848694018016,0.032912273
eth,8.18930636005,36.4699847397,11.48572027499388,0.0007873811
eth,8.19726994714,34.2016617219,8.222437171524854,0.0
eth,8.20429943583,37.7931347282,7.618440423626126,0.15427713
eth,8.24696450208,34.5963960166,15.478583072928437,0.107430816
eth,8.26683229052,34.6093207764,12.583900199170644,0.107430816
eth,8.27575877219,33.980758515,7.90834165051154,0.0
eth,8.29381741375,34.56500735,7.5754363157949625,0.038400482
eth,8.39113691338,35.9322387334,17.299577490376116,0.01915179
eth,8.39200458575,33.4683567701,12.981878390411751,0.0
eth,8.40007079517,33.938508848,4.8206718750801745,0.0
eth,8.4492897561,36.1827782933,14.628599135735296,0.0
eth,8.45450852256,36.3484995508,14.813381952646823,0.08046107
eth,8.46646303095,37.4369214482,10.076805697700472,0.011736305
eth,8.51788221341,39.2833632713,26.578262899345074,3.133997
eth,8.53392278709,39.268270967,8.125984578973624,3.4717667
eth,8.54030510688,39.2492407706,13.515473181864689,3.467385
eth,8.54132289589,39.2718889911,16.726576759319997,3.3193717
eth,8.55172513537,39.2673656876,14.933453368695103,3.2704043
eth,8.57190296323,40.3175172324,14.49624979052857,0.03985744
eth,8.5770997227,39.1537952229,1.598231448106141,0.9624729
eth,8.60554270703,37.0987071741,6.174637547663656,0.0057772715
eth,8.61492078832,34.6514363264,8.306702201912806,0.001827357
eth,8.63334290818,36.6806962392,11.310798316260737,0.0
eth,8.6361010406,38.1519350254,12.96835371183311,0.0
eth,8.64302754866,37.0632145326,13.229825031693096,0.0
eth,8.65230864709,40.6178499401,8.373192184063049,0.0
eth,8.6536780825,36.6077474888,16.31169041318994,0.0
eth,8.66161555833,35.6426976235,6.709766680624966,0.0
eth,8.68349171525,38.8054367657,10.047009687097553,0.0
eth,8.72042840438,37.9114568164,14.804526253872696,0.0010603829
eth,8.72717898314,39.1876998149,12.361355470773098,0.0043716906
eth,8.73814791477,39.840529416,10.731040506877605,0.002701946
eth,8.74304517464,36.4844481911,9.591258956880361,0.03056557
eth,8.7688653041,35.5671754136,3.4971097196515184,0.0
eth,8.82166292432,38.3469271782,19.49784744269189,0.07724808
eth,8.84115434604,37.9135797978,9.544794304388708,0.0
eth,8.84297565884,43.8706580642,10.154503919513953,0.0
eth,8.88268075989,38.7810019873,17.970694277885496,3.535595
eth,8.89111413132,40.7670932528,11.410351325462218,0.05481766
eth,8.89876421903,40.2744651027,12.06791305210944,0.0
eth,8.93203319681,38.6507034039,15.333124556024448,2.4947667
eth,8.93900132215,40.4714489125,6.496013406343852,0.0
eth,8.95426101301,38.7769014146,30.038593509005654,11.813975
eth,8.95748548658,38.7621280316,10.622939785593001,13.210879
eth,8.95803069867,38.7480862349,12.8252288774095,12.7667055
eth,8.96405834565,38.7219020653,20.488550251828187,11.098558
eth,8.97089097863,38.6245563425,12.048048774593294,0.6604887
eth,8.98085326767,38.6959824984,22.60464469721196,8.664561
eth,8.9897508421,38.7736534474,17.76838134629307,17.48365
eth,9.00397364652,39.0027426232,19.487085948470895,0.0
eth,9.0093694062,40.7218752036,8.661762912687825,0.0
eth,9.01383467168,38.7413344572,14.81683870592425,16.060524
eth,9.01525667835,38.8137498499,20.499866047904455,12.277067
eth,9.01530115929,35.046540828,13.390213739811129,0.0
eth,9.01870882345,38.7899967067,12.782308726168655,15.397589
eth,9.02011593,38.7333793622,18.2069681639532,14.894211
eth,9.02357448302,38.7842487086,11.709447067110165,15.238652
eth,9.0308423142,36.4037942076,7.716657169501313,0.0
eth,9.03417992657,38.8425680751,23.62116625872254,6.672463
eth,9.03750881969,38.7378110164,11.936231502751136,12.619624
eth,9.03815880629,43.2537267944,11.807317461420666,0.0
eth,9.04756694903,38.7182422373,14.566923265640279,9.005054
eth,9.05293496286,38.7351170883,18.578237942108142,9.488682
eth,9.0560702976,38.5868125112,7.236221974565409,0.23028336
eth,9.06107183279,38.7917785847,12.539863302007127,5.0432687
eth,9.06263842723,41.6874705216,7.784350591092501,0.0004010796
eth,9.06615498369,38.4935503457,15.630010273859957,0.25327045
eth,9.06748034312,43.5342684053,6.079016166164772,0.0
eth,9.07117082101,40.6909795959,4.267048555230749,0.0
eth,9.07181262124,38.7299290459,13.79239395922911,5.582793
eth,9.07702977605,35.6156340346,6.577284024154895,0.002023149
eth,9.09607306007,43.2041452368,12.017693090848288,0.07047955
eth,9.09775450936,41.6496397471,4.855175482198038,0.008248938
eth,9.11310120642,43.1741768096,13.683324070186409,0.07047955
eth,9.12101610861,41.6645574137,7.341853990190932,0.008248938
eth,9.13816237549,39.9472275908,7.280677666818448,0.014238983
eth,9.15084358304,43.348816114,4.075655909949856,0.064924605
eth,9.15085019484,41.8440556364,16.6486943391491,0.013813935
eth,9.16400260905,35.8283481751,7.891481935525098,0.085944615
eth,9.18318556596,42.0206883252,14.170827404760256,0.0
eth,9.21265435402,39.9877972501,16.178799427688542,0.0
eth,9.22079544864,42.4952242973,12.00662898290597,0.011027294
eth,9.23975778401,42.4419432943,11.557645059542555,0.011552403
eth,9.2463064163,42.2173944859,9.060820363920664,0.005484135
eth,9.24924684111,40.0598560794,9.808107416677535,0.11146711
eth,9.26445855436,42.1477441163,15.320154209260844,0.51214087
eth,9.27305633369,42.132216294,20.05354706776828,0.95641714
eth,9.30185627536,42.5964917162,14.485640408216693,0.0
eth,9.3102972075,42.1842178725,5.297859514844761,0.2423061
eth,9.31507331624,42.1446521473,18.629731094303473,1.0387609
eth,9.32340832355,43.2784116014,9.83969258650803,0.0
eth,9.33257557657,42.2485029939,19.422894004914415,0.0
eth,9.33726350871,42.2004270507,17.427072710228032,0.024478318
eth,9.33777604196,42.0807314664,13.001333384029978,0.6915657
eth,9.33809911164,42.0999509753,9.961077230949295,1.0943778
eth,9.35629919036,40.2364697018,6.823075106152819,0.010594581
eth,9.35643823488,36.3910724637,19.062681399964546,0.0
eth,9.35810274536,35.5751653852,6.449868216828812,0.011418388
eth,9.36029530834,42.0920688567,16.45405197961673,0.30806196
eth,9.36610452418,37.8682114329,4.038610534384744,0.0
eth,9.36663445547,36.2748855694,3.1321236146256606,0.0
eth,9.36858838017,42.7944752525,23.115905117292012,1.3199073
eth,9.37107710036,42.1031932694,19.14974026712853,0.13703921
eth,9.3723549327,38.3223627848,18.53329699911135,0.20131706
eth,9.37406026468,41.5884594299,8.680618649415004,0.06819744
eth,9.38880972769,35.6143908552,6.025893515480897,0.012531744
eth,9.38997204639,34.4111180012,20.159684107712042,0.00793214
eth,9.39137371981,36.2194348147,4.7039196432913455,0.0
eth,9.40053953262,42.8585260119,19.92073521293128,0.09792949
eth,9.47303240515,41.7186492241,8.504873629570685,0.00067782175
eth,9.47651243141,34.4209015528,4.876370247219798,0.0
eth,9.51321818808,41.8161343197,12.22886062468266,0.0037836265
eth,9.51787068443,40.1647901335,10.397077921163051,0.0
eth,9.51889280492,40.1625868767,11.556479856565852,0.0
eth,9.52188677883,40.1427353618,9.079326204495764,0.0
eth,9.52263568005,41.8797838579,4.984132391125262,0.14344764
eth,9.5268552421,41.940878737,8.961533045471711,0.00042564244
eth,9.52795862829,40.122894727,6.200417116726858,0.0
eth,9.55091666159,42.0823653656,15.480813321110922,0.0
eth,9.55152585441,41.358379098,9.489309543244113,0.02125667
eth,9.55192525075,41.7853673729,11.78240523609566,0.007595272
eth,9.55408199803,39.5793387065,9.13911894580334,0.0
eth,9.56278453335,40.1019937951,10.53711796298485,0.0
eth,9.56552604162,41.5231782329,4.35557484077438,0.0
eth,9.56789007387,41.9822667431,8.976653120356286,0.0
eth,9.56898165487,41.8673487349,7.596581907960857,1.8234571
eth,9.57652390818,40.1500767563,9.965652405515604,0.0
eth,9.58084854582,41.8521195965,12.376361838246483,2.1551707
eth,9.59210935206,41.874381517,22.71971589787187,1.8929552
eth,9.59216564305,41.8881885833,15.654186928427178,1.6978276
eth,9.59312086698,41.8806429111,15.696919555050073,1.9755673
eth,9.59512477587,41.8583147026,10.9040697343985,1.9667286
eth,9.59668925373,41.8551594457,8.918144125396333,2.0108824
eth,9.59938921646,41.8323414658,23.13021171874185,1.9758222
eth,9.60099488598,41.8533743345,20.04636887237437,2.010445
eth,9.60298076521,42.0803290584,19.245220844137677,0.0
eth,9.60370084541,41.8458991657,8.604073171294813,2.0810187
eth,9.60399940648,41.8653874632,9.959209590336293,2.0185566
eth,9.61257094668,39.7830434463,6.142461297101594,0.0063982415
eth,9.61620020371,41.8498560874,10.780241437921674,1.8415424
eth,9.61703828694,41.7918254092,12.994351563559071,0.5619381
eth,9.62033298025,34.5342648788,5.826979564728754,0.0
eth,9.62049249822,41.820759451,19.533816212073287,1.3870107
eth,9.62676698518,41.625560872,5.216671938489988,0.01722435
eth,9.63095228353,42.146104574,16.120429826965324,0.0
eth,9.66381415681,41.7895497706,9.125474802854527,0.2728164
eth,9.66572734969,39.5581581156,10.20775618454394,0.5331506
eth,9.67897313862,39.913593504,5.241313959105594,0.0
eth,9.69228109533,34.7921192525,1.8675155202876854,0.0
eth,9.73443000378,34.7285555289,9.951314614622284,0.020464826
eth,9.74422788621,34.7872968911,4.643880985664769,0.0
eth,9.74677172525,42.3089673942,13.275900167452805,0.0
eth,9.75488202595,34.7602016893,2.758496035704727,0.021439342
eth,9.7591387282,37.044814049,8.648554716092672,0.0
eth,9.77979055862,38.658246372,8.787530290857243,0.017217625
eth,9.79007481406,37.5059416726,17.502796186766364,0.0
eth,9.83705860887,34.9150151529,5.232716392437041,0.0
eth,9.8440806253,37.1271346597,5.457606918130575,0.0
eth,9.84708661386,36.3422982077,12.599423811185362,0.0030020315
eth,9.89048905403,39.4845296,8.109664208343071,0.0
eth,9.8912342367,38.3744314394,9.445588253724885,0.0069754915
eth,9.91264985014,42.4725493546,8.941122303605333,0.0
eth,9.99190626942,37.6925527139,4.258318500899107,0.0012776229
eth,10.0165864149,38.2492265926,12.50953256813687,0.020325748
eth,10.0245110384,39.2131652933,7.079886133320591,0.002750894
eth,10.0723776044,34.5525967064,2.2871602715394537,0.73846406
eth,10.0735747444,35.299088631,10.8348134991119,0.0
eth,10.081237992,34.6831901825,4.61919208066801,0.0
eth,10.1249269842,39.6713085476,10.105893646490683,0.026963867
eth,10.1255685035,39.3173063282,9.059198810674285,0.0
eth,10.1771510236,38.9727796823,6.440859084062585,0.0
eth,10.1813677297,35.281505142,3.3192223106086787,0.0196512
eth,10.1897627775,39.4619581961,13.92585667491041,0.010674727
eth,10.3526409665,39.9574728242,19.79992444869223,0.05443177
eth,10.3608222301,35.9589938306,3.3205535066894223,0.0
eth,10.4180717415,38.1697121297,7.734129779443208,0.0376945
eth,10.4216173585,37.5765488785,5.4660124687873735,0.016801277
eth,10.4376029071,38.3184384011,9.004799913104808,0.00814988
eth,10.4624101433,42.2434955736,9.551214488140328,0.034207426
eth,10.4822087828,34.7861778123,8.6006951192543,0.0021000097
eth,10.4981528016,42.594943322,11.70695732123843,0.009817305
eth,10.5023759921,36.0048077152,6.733757469164072,0.0
eth,10.5281537836,39.8131068222,5.367981718794639,0.00039292
eth,10.5345284745,39.2707339047,8.156952870551248,0.0
eth,10.5635333752,37.4897795586,13.401948027849352,0.039747898
eth,10.5685626516,39.2356643786,7.1643358834300175,0.0
eth,10.5723047065,36.0713716954,10.209494148276114,0.0
eth,10.5738928409,39.9354279996,11.327261574329645,0.020614112
eth,10.5773759639,37.0449675094,7.632064094540345,0.0
eth,10.5792188385,38.6062533111,2.085339619732208,0.0
eth,10.5794319268,37.798498412,5.619008942242376,0.010841557
eth,10.5883521237,39.9074958295,6.779062669192839,0.019677104
eth,10.5892768292,37.4615982338,5.00282604621119,0.038211476
eth,10.7206898499,39.8860291278,11.496631298522248,0.10451734
eth,10.7230135909,37.2593232874,6.078701949647715,0.041846976
eth,10.7272867937,38.7178743781,3.375628966359105,0.03594594
eth,10.7561984007,38.7696742804,11.90614272097018,0.04733832
eth,10.7927763733,37.144541492,4.554496072266926,0.0
eth,10.821968586,36.347624252,2.6062504127663866,0.0
eth,10.8293373184,37.064423275,4.9102658639157015,0.017174117
eth,10.8585208676,36.8876491238,8.676842943142578,0.010493669
eth,10.8605156445,36.3502141172,3.4745370933599355,0.0
eth,10.863651794,38.2487832426,7.539588592444067,0.028600326
eth,10.9070459818,38.0365174999,6.274318950931495,0.0
eth,10.9346269955,37.0039728964,7.164287690496293,0.0
eth,10.9370696143,36.6547551047,6.231604238332483,0.0
eth,10.9436292122,40.0054371148,8.59567958697776,0.0
eth,10.9551945389,38.2846965084,5.0786732108318615,0.0
eth,10.9686100623,37.1784774038,7.69417399797701,0.007921212
eth,10.9878391908,39.9234074653,2.864652342757757,0.0
eth,11.003906691,39.9387898351,12.848514184028923,0.0
eth,11.0268833144,38.9229352692,9.25359484188582,0.0
eth,11.0636624461,37.0703789795,5.656348999815148,0.0
eth,11.0649986483,39.1176657526,5.238570281515366,0.0
eth,11.0874300942,39.7843913054,8.15504287267637,0.21771902
eth,11.09415308,39.7308806471,8.146183605440521,0.7577914
eth,11.1106759092,39.6278996228,12.601003092038196,0.61991566
eth,11.1136181517,40.017211804,7.0426311258580405,0.0
eth,11.115608637,36.3763433187,5.138459482301728,0.023350848
eth,11.1436010999,39.6325847592,21.654893646509976,0.6425402
eth,11.1437266727,39.6343515443,3.3744303823867807,0.6425402
eth,11.1913400617,36.9496969313,7.052128267736022,0.0
eth,11.2140035523,40.2055920948,13.405764752445506,0.0
eth,11.2385732357,38.311340877,14.994371362058025,0.0
eth,11.2828210609,36.9596879306,7.508617136474471,0.0
eth,11.3323287202,36.2720183518,7.509334822500453,0.008764152
eth,11.3508873749,38.2271249275,8.160110397628722,0.0038848869
eth,11.3563674371,39.4349241782,4.242164933957182,0.034239355
eth,11.3744751246,37.4523245003,12.152550802596217,0.00076277595
eth,11.3772201358,38.278018676,3.0129339260948305,0.0077272845
eth,11.3962743181,37.042616257,7.274199530055965,0.0057289954
eth,11.4068193647,38.2392937807,7.171332252935421,0.00809525
eth,11.4159600258,39.8485705676,6.307200696986432,0.0011541798
eth,11.5223288693,41.5692958857,11.089772297739763,0.0
eth,11.5278035382,41.5207097044,14.56276439948671,0.0
eth,11.5311102163,41.4141896542,8.992348977041669,0.14878404
eth,11.5627562227,41.4373370222,12.121069484929084,0.089180626
eth,11.5643352872,41.433969488,13.254406607042924,0.13603823
eth,11.5649164965,36.4628430612,14.10454604966637,0.020514797
eth,11.5722584501,41.4599988872,5.292447157212724,0.037966263
eth,11.5734898012,41.4562970482,6.163399168123659,0.039248303
eth,11.5763195069,37.3667248025,18.955685514721893,2.1939898
eth,11.583427511,37.4126559043,8.878619454302562,2.12802
eth,11.5896069125,37.3720338047,42.650332124869216,2.3568766
eth,11.5926346487,40.8433732471,16.067127111191443,0.0
eth,11.6129324631,37.3210522163,5.394291831918052,0.35271633
eth,11.6158919435,37.4626255675,2.78754514903908,0.32790187
eth,11.6284538153,40.8825663765,10.170018517151624,0.024003364
eth,11.6454398842,38.4188571016,5.837561059125938,0.0
eth,11.6514708203,37.1032812474,4.13406492906353,0.0
eth,11.6520715916,39.0267755553,2.3185298380130903,0.0
eth,11.6549185473,39.0357534985,3.305676651881857,0.0
eth,11.6692064259,39.6566031821,9.64400110317248,0.04168218
eth,11.6741945611,40.0955328755,10.694363247500709,0.0
eth,11.6890721348,37.6074550557,4.966232676179951,0.009214212
eth,11.6895323459,41.3481202391,13.322912353787116,0.0
eth,11.7869471206,37.5908030302,8.378256997213972,0.011809555
eth,11.8139982171,39.1404087668,5.087571821049502,0.0040260996
eth,11.8176445144,38.1602257763,4.276418616831189,0.004837858
eth,11.8421966141,39.6046072003,7.822815086307279,0.27698696
eth,11.8858767728,41.5738131116,13.823130074129946,0.013082059
eth,11.9048460332,39.4494717129,4.496358388922828,0.0
eth,11.9625257933,39.098154379,3.3293712142179603,0.00050136144
eth,11.991048262,39.3570736517,3.985858804114798,0.0
eth,11.991803995,39.7800216474,8.064593737128208,0.0
eth,12.0062359062,39.6076476069,8.251654044750321,0.00832978
eth,12.0498233904,37.8003237608,6.7454582440586135,0.0
eth,12.2543903131,38.6525748751,4.044331570090246,0.0
eth,12.3059878852,37.8380133833,5.7424218522898025,0.0
eth,12.3384962559,37.6750209615,4.182147472691259,0.0
eth,12.3562967332,38.4524416164,6.595740189200303,0.0
eth,12.375944081,39.0057851612,5.314734505401591,0.020698799
eth,12.3910703535,35.9335894324,5.078019729296398,0.0
eth,12.3989125709,39.0897466901,3.789473391889918,0.0
eth,12.4280735835,38.705318321,9.383801967253008,0.009576847
eth,12.5144435035,38.8249840847,4.741986386588186,0.0
eth,12.5522094741,37.4175787058,9.185575058762065,0.5811723
eth,12.556392241,37.3118585142,4.183242769424191,0.0
eth,12.6021218327,39.0322667898,7.005569549180898,0.10314559
eth,12.6083646798,37.4679521596,8.676884977275922,1.1285857
eth,12.6169142005,37.4684022403,6.8496237380935,1.0383809
eth,12.6209662316,39.4244520175,9.149577078011294,0.0
eth,12.6231333276,39.6516820917,11.201098045485988,0.01118339
eth,12.757533335,37.6181844455,6.153059655013006,0.006119504
eth,12.7580639926,38.9938699775,7.3652219470910145,0.0
eth,12.7826268158,39.3068867968,6.323625006403218,0.0030531953
eth,12.7845584511,39.549243484,11.396165378826803,0.1994874
eth,12.8017155321,36.93031443,4.027874635276955,0.0
eth,12.805251571,37.4183801156,5.959607266841638,0.0
eth,12.8780575269,36.9851395735,3.292396457551974,0.0
eth,12.9196896354,37.032969423,6.7830599322332645,0.0
eth,12.9534149289,36.8314382163,3.4932005156103902,0.0
eth,13.01685124,39.3671636164,8.629794744679318,0.01420607
